name,artists,primary_color,album_name,album_image,album_type,spotify_url
Bad Boy (with Young Thug),Juice WRLD, Young Thug,null,Bad Boy (with Young Thug),https://i.scdn.co/image/ab67616d0000b2730bda1f6aa92d42f44d621db6,single,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
Yonaguni,Bad Bunny,null,Yonaguni,https://i.scdn.co/image/ab67616d0000b27364afd6879102d03460bd3ad9,single,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
Kill the Rich,Terror Reid, Bobby Raps,null,HOT VODKA 1,https://i.scdn.co/image/ab67616d0000b273bfff5fb0d686e3b7287fdd0c,album,https://open.spotify.com/track/4gwdxrHHokQzWXjrD39mFf
Ball,Eryn Martin,null,Ball,https://i.scdn.co/image/ab67616d0000b273c94571e0dab294139f28ea9b,single,https://open.spotify.com/track/3CL4OEx96xE6eO9vrHunJY
Stay With Me,1nonly,null,Stay With Me,https://i.scdn.co/image/ab67616d0000b273264a0478cccbc94ac61cb479,single,https://open.spotify.com/track/2WYs5LxOZfEyURXu7V0O1a
66,Lil Yachty, Trippie Redd,null,Lil Boat 2,https://i.scdn.co/image/ab67616d0000b2732dd3f11b04f31d9acd49015b,album,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
Dark Knight Dummo,Trippie Redd, Travis Scott,null,LIFE'S A TRIP,https://i.scdn.co/image/ab67616d0000b273d959c12f4de683c39a1bafe3,album,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
Location,Khalid,null,American Teen,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,album,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
GREECE (feat. Drake),DJ Khaled, Drake,null,KHALED KHALED,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,album,https://open.spotify.com/track/3gruCKVuhCsRjs3a3dG8CA
Conversations,Juice WRLD,null,Legends Never Die,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,album,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
