name,artists,primary_color,album_name,album_image,album_type,spotify_url
Too Far Close,Chase Shakur,null,Too Far Close,https://i.scdn.co/image/ab67616d0000b2738ecf36e52de2607a385617d6,single,https://open.spotify.com/track/2EUoMpZgbUbquEsND02dlM
Deep,Summer Walker,null,Last Day Of Summer,https://i.scdn.co/image/ab67616d0000b273fb023e6073e38a52082cc7b6,album,https://open.spotify.com/track/3LfHBTYZBTqmz43tvVXJBd
